Features,F1 Score
"['Omega', 'SeaLevPress', 'UWinds', 'VWinds']",0.48571428571428577
"['Omega', 'SeaLevPress', 'dVWinds', 'dSeaLevPress']",0.5866666666666667
"['Omega', 'SeaLevPress', 'dVWinds', 'dAirTemp']",0.547945205479452
"['Omega', 'SeaLevPress', 'dVWinds', 'dUWinds']",0.5205479452054794
"['Omega', 'SeaLevPress', 'dVWinds', 'VWinds']",0.5675675675675677
"['Omega', 'SeaLevPress', 'dSeaLevPress', 'dAirTemp']",0.5352112676056338
"['Omega', 'SeaLevPress', 'dSeaLevPress', 'dUWinds']",0.5405405405405405
"['Omega', 'SeaLevPress', 'dSeaLevPress', 'VWinds']",0.4571428571428572
"['Omega', 'SeaLevPress', 'dAirTemp', 'dUWinds']",0.4507042253521127
"['Omega', 'SeaLevPress', 'dAirTemp', 'VWinds']",0.4347826086956522
"['Omega', 'SeaLevPress', 'dUWinds', 'VWinds']",0.48571428571428577
"['Omega', 'dOmega', 'AirTemp', 'dLat']",0.48571428571428577
"['Omega', 'dOmega', 'AirTemp', 'dLon']",0.42424242424242425
"['Omega', 'dOmega', 'AirTemp', 'UWinds']",0.4507042253521127
"['Omega', 'dOmega', 'AirTemp', 'dVWinds']",0.5822784810126582
"['Omega', 'dOmega', 'AirTemp', 'dSeaLevPress']",0.5066666666666666
"['Omega', 'dOmega', 'AirTemp', 'dAirTemp']",0.5135135135135135
"['Omega', 'dOmega', 'AirTemp', 'dUWinds']",0.4864864864864865
"['Omega', 'dOmega', 'AirTemp', 'VWinds']",0.45945945945945943
"['Omega', 'dOmega', 'dLat', 'dLon']",0.42424242424242425
"['Omega', 'dOmega', 'dLat', 'UWinds']",0.46376811594202905
"['Omega', 'dOmega', 'dLat', 'dVWinds']",0.5277777777777778
"['Omega', 'dOmega', 'dLat', 'dSeaLevPress']",0.47058823529411764
"['Omega', 'dOmega', 'dLat', 'dAirTemp']",0.5277777777777778
"['Omega', 'dOmega', 'dLat', 'dUWinds']",0.5352112676056338
"['Omega', 'dOmega', 'dLat', 'VWinds']",0.4347826086956522
"['Omega', 'dOmega', 'dLon', 'UWinds']",0.3939393939393939
"['Omega', 'dOmega', 'dLon', 'dVWinds']",0.47058823529411764
"['Omega', 'dOmega', 'dLon', 'dSeaLevPress']",0.4
"['Omega', 'dOmega', 'dLon', 'dAirTemp']",0.42424242424242425
"['Omega', 'dOmega', 'dLon', 'dUWinds']",0.417910447761194
"['Omega', 'dOmega', 'dLon', 'VWinds']",0.417910447761194
"['Omega', 'dOmega', 'UWinds', 'dVWinds']",0.5066666666666666
"['Omega', 'dOmega', 'UWinds', 'dSeaLevPress']",0.4657534246575343
"['Omega', 'dOmega', 'UWinds', 'dAirTemp']",0.4571428571428572
"['Omega', 'dOmega', 'UWinds', 'dUWinds']",0.37142857142857144
"['Omega', 'dOmega', 'UWinds', 'VWinds']",0.48
"['Omega', 'dOmega', 'dVWinds', 'dSeaLevPress']",0.5063291139240507
"['Omega', 'dOmega', 'dVWinds', 'dAirTemp']",0.5526315789473685
"['Omega', 'dOmega', 'dVWinds', 'dUWinds']",0.5063291139240507
"['Omega', 'dOmega', 'dVWinds', 'VWinds']",0.5925925925925927
"['Omega', 'dOmega', 'dSeaLevPress', 'dAirTemp']",0.5194805194805195
"['Omega', 'dOmega', 'dSeaLevPress', 'dUWinds']",0.36619718309859156
"['Omega', 'dOmega', 'dSeaLevPress', 'VWinds']",0.49350649350649345
"['Omega', 'dOmega', 'dAirTemp', 'dUWinds']",0.5066666666666666
"['Omega', 'dOmega', 'dAirTemp', 'VWinds']",0.4931506849315069
"['Omega', 'dOmega', 'dUWinds', 'VWinds']",0.5569620253164557
"['Omega', 'AirTemp', 'dLat', 'dLon']",0.47058823529411764
"['Omega', 'AirTemp', 'dLat', 'UWinds']",0.48571428571428577
"['Omega', 'AirTemp', 'dLat', 'dVWinds']",0.5945945945945945
"['Omega', 'AirTemp', 'dLat', 'dSeaLevPress']",0.5277777777777778
"['Omega', 'AirTemp', 'dLat', 'dAirTemp']",0.5070422535211268
"['Omega', 'AirTemp', 'dLat', 'dUWinds']",0.4788732394366197
"['Omega', 'AirTemp', 'dLat', 'VWinds']",0.4571428571428572
"['Omega', 'AirTemp', 'dLon', 'UWinds']",0.44776119402985076
"['Omega', 'AirTemp', 'dLon', 'dVWinds']",0.4927536231884058
"['Omega', 'AirTemp', 'dLon', 'dSeaLevPress']",0.47058823529411764
"['Omega', 'AirTemp', 'dLon', 'dAirTemp']",0.4927536231884058
"['Omega', 'AirTemp', 'dLon', 'dUWinds']",0.44776119402985076
"['Omega', 'AirTemp', 'dLon', 'VWinds']",0.44776119402985076
"['Omega', 'AirTemp', 'UWinds', 'dVWinds']",0.5945945945945945
"['Omega', 'AirTemp', 'UWinds', 'dSeaLevPress']",0.4788732394366197
"['Omega', 'AirTemp', 'UWinds', 'dAirTemp']",0.4347826086956522
"['Omega', 'AirTemp', 'UWinds', 'dUWinds']",0.44117647058823534
"['Omega', 'AirTemp', 'UWinds', 'VWinds']",0.4571428571428572
"['Omega', 'AirTemp', 'dVWinds', 'dSeaLevPress']",0.5789473684210527
"['Omega', 'AirTemp', 'dVWinds', 'dAirTemp']",0.5945945945945945
"['Omega', 'AirTemp', 'dVWinds', 'dUWinds']",0.5675675675675677
"['Omega', 'AirTemp', 'dVWinds', 'VWinds']",0.5641025641025641
"['Omega', 'AirTemp', 'dSeaLevPress', 'dAirTemp']",0.4788732394366197
"['Omega', 'AirTemp', 'dSeaLevPress', 'dUWinds']",0.5
"['Omega', 'AirTemp', 'dSeaLevPress', 'VWinds']",0.4931506849315069
"['Omega', 'AirTemp', 'dAirTemp', 'dUWinds']",0.4571428571428572
"['Omega', 'AirTemp', 'dAirTemp', 'VWinds']",0.4571428571428572
"['Omega', 'AirTemp', 'dUWinds', 'VWinds']",0.46376811594202905
"['Omega', 'dLat', 'dLon', 'UWinds']",0.44776119402985076
"['Omega', 'dLat', 'dLon', 'dVWinds']",0.5142857142857142
"['Omega', 'dLat', 'dLon', 'dSeaLevPress']",0.44776119402985076
"['Omega', 'dLat', 'dLon', 'dAirTemp']",0.5070422535211268
"['Omega', 'dLat', 'dLon', 'dUWinds']",0.44776119402985076
"['Omega', 'dLat', 'dLon', 'VWinds']",0.46376811594202905
"['Omega', 'dLat', 'UWinds', 'dVWinds']",0.5753424657534247
"['Omega', 'dLat', 'UWinds', 'dSeaLevPress']",0.47058823529411764
"['Omega', 'dLat', 'UWinds', 'dAirTemp']",0.5
"['Omega', 'dLat', 'UWinds', 'dUWinds']",0.47058823529411764
"['Omega', 'dLat', 'UWinds', 'VWinds']",0.4927536231884058
"['Omega', 'dLat', 'dVWinds', 'dSeaLevPress']",0.5945945945945945
"['Omega', 'dLat', 'dVWinds', 'dAirTemp']",0.5352112676056338
"['Omega', 'dLat', 'dVWinds', 'dUWinds']",0.5555555555555556
"['Omega', 'dLat', 'dVWinds', 'VWinds']",0.5142857142857142
"['Omega', 'dLat', 'dSeaLevPress', 'dAirTemp']",0.5277777777777778
"['Omega', 'dLat', 'dSeaLevPress', 'dUWinds']",0.4927536231884058
"['Omega', 'dLat', 'dSeaLevPress', 'VWinds']",0.5070422535211268
"['Omega', 'dLat', 'dAirTemp', 'dUWinds']",0.5142857142857142
"['Omega', 'dLat', 'dAirTemp', 'VWinds']",0.46376811594202905
"['Omega', 'dLat', 'dUWinds', 'VWinds']",0.48571428571428577
"['Omega', 'dLon', 'UWinds', 'dVWinds']",0.5142857142857142
"['Omega', 'dLon', 'UWinds', 'dSeaLevPress']",0.44776119402985076
"['Omega', 'dLon', 'UWinds', 'dAirTemp']",0.47058823529411764
"['Omega', 'dLon', 'UWinds', 'dUWinds']",0.417910447761194
"['Omega', 'dLon', 'UWinds', 'VWinds']",0.417910447761194
"['Omega', 'dLon', 'dVWinds', 'dSeaLevPress']",0.5142857142857142
"['Omega', 'dLon', 'dVWinds', 'dAirTemp']",0.5070422535211268
"['Omega', 'dLon', 'dVWinds', 'dUWinds']",0.47058823529411764
"['Omega', 'dLon', 'dVWinds', 'VWinds']",0.4927536231884058
"['Omega', 'dLon', 'dSeaLevPress', 'dAirTemp']",0.46376811594202905
"['Omega', 'dLon', 'dSeaLevPress', 'dUWinds']",0.44776119402985076
"['Omega', 'dLon', 'dSeaLevPress', 'VWinds']",0.44776119402985076
"['Omega', 'dLon', 'dAirTemp', 'dUWinds']",0.44776119402985076
"['Omega', 'dLon', 'dAirTemp', 'VWinds']",0.47058823529411764
"['Omega', 'dLon', 'dUWinds', 'VWinds']",0.417910447761194
"['Omega', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.575
"['Omega', 'UWinds', 'dVWinds', 'dAirTemp']",0.5599999999999999
"['Omega', 'UWinds', 'dVWinds', 'dUWinds']",0.4931506849315069
"['Omega', 'UWinds', 'dVWinds', 'VWinds']",0.5263157894736842
"['Omega', 'UWinds', 'dSeaLevPress', 'dAirTemp']",0.46376811594202905
"['Omega', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.36923076923076925
"['Omega', 'UWinds', 'dSeaLevPress', 'VWinds']",0.4347826086956522
"['Omega', 'UWinds', 'dAirTemp', 'dUWinds']",0.44117647058823534
"['Omega', 'UWinds', 'dAirTemp', 'VWinds']",0.44776119402985076
"['Omega', 'UWinds', 'dUWinds', 'VWinds']",0.4788732394366197
"['Omega', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.5070422535211268
"['Omega', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.5454545454545454
"['Omega', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.5454545454545454
"['Omega', 'dVWinds', 'dAirTemp', 'dUWinds']",0.5405405405405405
"['Omega', 'dVWinds', 'dAirTemp', 'VWinds']",0.547945205479452
"['Omega', 'dVWinds', 'dUWinds', 'VWinds']",0.5135135135135135
"['Omega', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.4571428571428572
"['Omega', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.4507042253521127
"['Omega', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.42253521126760557
"['Omega', 'dAirTemp', 'dUWinds', 'VWinds']",0.48571428571428577
"['QV', 'dQV', 'SeaLevPress', 'dOmega']",0.19999999999999998
"['QV', 'dQV', 'SeaLevPress', 'AirTemp']",0.03773584905660378
"['QV', 'dQV', 'SeaLevPress', 'dLat']",0.03773584905660378
"['QV', 'dQV', 'SeaLevPress', 'UWinds']",0.03773584905660378
"['QV', 'dQV', 'SeaLevPress', 'dVWinds']",0.14035087719298248
"['QV', 'dQV', 'SeaLevPress', 'dSeaLevPress']",0.07407407407407407
"['QV', 'dQV', 'SeaLevPress', 'dAirTemp']",0.1090909090909091
"['QV', 'dQV', 'SeaLevPress', 'dUWinds']",0.07272727272727274
"['QV', 'dQV', 'SeaLevPress', 'VWinds']",0.13793103448275862
"['QV', 'dQV', 'dOmega', 'AirTemp']",0.28124999999999994
"['QV', 'dQV', 'dOmega', 'dLat']",0.25
"['QV', 'dQV', 'dOmega', 'dLon']",0.10526315789473685
"['QV', 'dQV', 'dOmega', 'UWinds']",0.25
"['QV', 'dQV', 'dOmega', 'dVWinds']",0.28124999999999994
"['QV', 'dQV', 'dOmega', 'dSeaLevPress']",0.253968253968254
"['QV', 'dQV', 'dOmega', 'dAirTemp']",0.1724137931034483
"['QV', 'dQV', 'dOmega', 'dUWinds']",0.22222222222222224
"['QV', 'dQV', 'dOmega', 'VWinds']",0.28571428571428575
"['QV', 'dQV', 'AirTemp', 'dVWinds']",0.10714285714285714
"['QV', 'dQV', 'AirTemp', 'dAirTemp']",0.03773584905660378
"['QV', 'dQV', 'AirTemp', 'dUWinds']",0.037037037037037035
"['QV', 'dQV', 'AirTemp', 'VWinds']",0.03773584905660378
"['QV', 'dQV', 'UWinds', 'dVWinds']",0.10344827586206896
"['QV', 'dQV', 'UWinds', 'dAirTemp']",0.03773584905660378
"['QV', 'dQV', 'UWinds', 'VWinds']",0.07142857142857144
"['QV', 'dQV', 'dVWinds', 'dSeaLevPress']",0.13559322033898308
"['QV', 'dQV', 'dVWinds', 'dAirTemp']",0.16666666666666669
"['QV', 'dQV', 'dVWinds', 'dUWinds']",0.21875
"['QV', 'dQV', 'dVWinds', 'VWinds']",0.13793103448275862
"['QV', 'dQV', 'dSeaLevPress', 'dAirTemp']",0.03636363636363637
"['QV', 'dQV', 'dSeaLevPress', 'dUWinds']",0.07407407407407407
"['QV', 'dQV', 'dSeaLevPress', 'VWinds']",0.14035087719298248
"['QV', 'dQV', 'dAirTemp', 'dUWinds']",0.03773584905660378
"['QV', 'dQV', 'dAirTemp', 'VWinds']",0.07272727272727274
"['QV', 'dQV', 'dUWinds', 'VWinds']",0.037037037037037035
"['QV', 'SeaLevPress', 'dOmega', 'AirTemp']",0.23880597014925373
"['QV', 'SeaLevPress', 'dOmega', 'dLat']",0.22580645161290322
"['QV', 'SeaLevPress', 'dOmega', 'dLon']",0.10714285714285714
"['QV', 'SeaLevPress', 'dOmega', 'UWinds']",0.22950819672131148
"['QV', 'SeaLevPress', 'dOmega', 'dVWinds']",0.32835820895522383
"['QV', 'SeaLevPress', 'dOmega', 'dSeaLevPress']",0.34374999999999994
"['QV', 'SeaLevPress', 'dOmega', 'dAirTemp']",0.19999999999999998
"['QV', 'SeaLevPress', 'dOmega', 'dUWinds']",0.2153846153846154
"['QV', 'SeaLevPress', 'dOmega', 'VWinds']",0.34374999999999994
"['QV', 'SeaLevPress', 'AirTemp', 'dVWinds']",0.10526315789473685
"['QV', 'SeaLevPress', 'AirTemp', 'dSeaLevPress']",0.03636363636363637
"['QV', 'SeaLevPress', 'AirTemp', 'dAirTemp']",0.07017543859649124
"['QV', 'SeaLevPress', 'AirTemp', 'dUWinds']",0.03571428571428572
"['QV', 'SeaLevPress', 'AirTemp', 'VWinds']",0.07142857142857144
"['QV', 'SeaLevPress', 'dLat', 'dVWinds']",0.037037037037037035
"['QV', 'SeaLevPress', 'dLon', 'dAirTemp']",0.037037037037037035
"['QV', 'SeaLevPress', 'UWinds', 'dVWinds']",0.19047619047619047
"['QV', 'SeaLevPress', 'UWinds', 'dSeaLevPress']",0.13793103448275862
"['QV', 'SeaLevPress', 'UWinds', 'dAirTemp']",0.07407407407407407
"['QV', 'SeaLevPress', 'UWinds', 'dUWinds']",0.06896551724137931
"['QV', 'SeaLevPress', 'UWinds', 'VWinds']",0.3235294117647059
"['QV', 'SeaLevPress', 'dVWinds', 'dSeaLevPress']",0.22222222222222224
"['QV', 'SeaLevPress', 'dVWinds', 'dAirTemp']",0.22222222222222224
"['QV', 'SeaLevPress', 'dVWinds', 'dUWinds']",0.1935483870967742
"['QV', 'SeaLevPress', 'dVWinds', 'VWinds']",0.16949152542372883
"['QV', 'SeaLevPress', 'dSeaLevPress', 'dAirTemp']",0.07407407407407407
"['QV', 'SeaLevPress', 'dSeaLevPress', 'dUWinds']",0.07142857142857144
"['QV', 'SeaLevPress', 'dSeaLevPress', 'VWinds']",0.19672131147540986
"['QV', 'SeaLevPress', 'dAirTemp', 'dUWinds']",0.03773584905660378
"['QV', 'SeaLevPress', 'dAirTemp', 'VWinds']",0.10714285714285714
"['QV', 'SeaLevPress', 'dUWinds', 'VWinds']",0.10526315789473685
"['QV', 'dOmega', 'AirTemp', 'dLat']",0.25
"['QV', 'dOmega', 'AirTemp', 'dLon']",0.10526315789473685
"['QV', 'dOmega', 'AirTemp', 'UWinds']",0.24242424242424246
"['QV', 'dOmega', 'AirTemp', 'dVWinds']",0.2608695652173913
"['QV', 'dOmega', 'AirTemp', 'dSeaLevPress']",0.33802816901408445
"['QV', 'dOmega', 'AirTemp', 'dAirTemp']",0.2769230769230769
"['QV', 'dOmega', 'AirTemp', 'dUWinds']",0.2058823529411765
"['QV', 'dOmega', 'AirTemp', 'VWinds']",0.22222222222222224
"['QV', 'dOmega', 'dLat', 'dLon']",0.13793103448275862
"['QV', 'dOmega', 'dLat', 'UWinds']",0.22950819672131148
"['QV', 'dOmega', 'dLat', 'dVWinds']",0.22580645161290322
"['QV', 'dOmega', 'dLat', 'dSeaLevPress']",0.22580645161290322
"['QV', 'dOmega', 'dLat', 'dAirTemp']",0.19999999999999998
"['QV', 'dOmega', 'dLat', 'dUWinds']",0.22580645161290322
"['QV', 'dOmega', 'dLat', 'VWinds']",0.253968253968254
"['QV', 'dOmega', 'dLon', 'UWinds']",0.10714285714285714
"['QV', 'dOmega', 'dLon', 'dVWinds']",0.10714285714285714
"['QV', 'dOmega', 'dLon', 'dSeaLevPress']",0.10714285714285714
"['QV', 'dOmega', 'dLon', 'dAirTemp']",0.13793103448275862
"['QV', 'dOmega', 'dLon', 'dUWinds']",0.10714285714285714
"['QV', 'dOmega', 'dLon', 'VWinds']",0.10714285714285714
"['QV', 'dOmega', 'UWinds', 'dVWinds']",0.29850746268656714
"['QV', 'dOmega', 'UWinds', 'dSeaLevPress']",0.3125
"['QV', 'dOmega', 'UWinds', 'dAirTemp']",0.253968253968254
"['QV', 'dOmega', 'UWinds', 'dUWinds']",0.24242424242424246
"['QV', 'dOmega', 'UWinds', 'VWinds']",0.3582089552238806
"['QV', 'dOmega', 'dVWinds', 'dSeaLevPress']",0.29850746268656714
"['QV', 'dOmega', 'dVWinds', 'dAirTemp']",0.22222222222222224
"['QV', 'dOmega', 'dVWinds', 'dUWinds']",0.29850746268656714
"['QV', 'dOmega', 'dVWinds', 'VWinds']",0.29850746268656714
"['QV', 'dOmega', 'dSeaLevPress', 'dAirTemp']",0.25
"['QV', 'dOmega', 'dSeaLevPress', 'dUWinds']",0.1875
"['QV', 'dOmega', 'dSeaLevPress', 'VWinds']",0.3939393939393939
"['QV', 'dOmega', 'dAirTemp', 'dUWinds']",0.253968253968254
"['QV', 'dOmega', 'dAirTemp', 'VWinds']",0.23333333333333334
"['QV', 'dOmega', 'dUWinds', 'VWinds']",0.22580645161290322
"['QV', 'AirTemp', 'dLat', 'dLon']",0.03636363636363637
"['QV', 'AirTemp', 'dLat', 'dVWinds']",0.037037037037037035
"['QV', 'AirTemp', 'UWinds', 'dVWinds']",0.12903225806451613
"['QV', 'AirTemp', 'UWinds', 'VWinds']",0.07272727272727274
"['QV', 'AirTemp', 'dVWinds', 'dSeaLevPress']",0.16949152542372883
"['QV', 'AirTemp', 'dVWinds', 'dAirTemp']",0.16666666666666669
"['QV', 'AirTemp', 'dVWinds', 'dUWinds']",0.19047619047619047
"['QV', 'AirTemp', 'dVWinds', 'VWinds']",0.16949152542372883
"['QV', 'AirTemp', 'dSeaLevPress', 'dAirTemp']",0.03571428571428572
"['QV', 'AirTemp', 'dSeaLevPress', 'dUWinds']",0.03636363636363637
"['QV', 'AirTemp', 'dSeaLevPress', 'VWinds']",0.16666666666666669
"['QV', 'dLat', 'dLon', 'dAirTemp']",0.03636363636363637
"['QV', 'dLat', 'UWinds', 'dVWinds']",0.07272727272727274
"['QV', 'dLat', 'dVWinds', 'dSeaLevPress']",0.037037037037037035
"['QV', 'dLat', 'dVWinds', 'dAirTemp']",0.03773584905660378
"['QV', 'dLat', 'dVWinds', 'dUWinds']",0.07272727272727274
"['QV', 'dLat', 'dVWinds', 'VWinds']",0.037037037037037035
"['QV', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.21875
"['QV', 'UWinds', 'dVWinds', 'dAirTemp']",0.24242424242424246
"['QV', 'UWinds', 'dVWinds', 'dUWinds']",0.3055555555555555
"['QV', 'UWinds', 'dVWinds', 'VWinds']",0.16129032258064518
"['QV', 'UWinds', 'dSeaLevPress', 'dAirTemp']",0.03773584905660378
"['QV', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.07407407407407407
"['QV', 'UWinds', 'dSeaLevPress', 'VWinds']",0.16129032258064518
"['QV', 'UWinds', 'dAirTemp', 'VWinds']",0.03773584905660378
"['QV', 'UWinds', 'dUWinds', 'VWinds']",0.13559322033898308
"['QV', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.22580645161290322
"['QV', 'dVWinds', 'dSeaLevPress', 'dUWinds']",0.21875
"['QV', 'dVWinds', 'dSeaLevPress', 'VWinds']",0.16129032258064518
"['QV', 'dVWinds', 'dAirTemp', 'dUWinds']",0.19047619047619047
"['QV', 'dVWinds', 'dAirTemp', 'VWinds']",0.22580645161290322
"['QV', 'dVWinds', 'dUWinds', 'VWinds']",0.18461538461538463
"['QV', 'dSeaLevPress', 'dAirTemp', 'dUWinds']",0.03773584905660378
"['QV', 'dSeaLevPress', 'dAirTemp', 'VWinds']",0.10714285714285714
"['QV', 'dSeaLevPress', 'dUWinds', 'VWinds']",0.13793103448275862
"['QV', 'dAirTemp', 'dUWinds', 'VWinds']",0.037037037037037035
"['dQV', 'SeaLevPress', 'dOmega', 'AirTemp']",0.16129032258064518
"['dQV', 'SeaLevPress', 'dOmega', 'dLat']",0.22222222222222224
"['dQV', 'SeaLevPress', 'dOmega', 'dLon']",0.10526315789473685
"['dQV', 'SeaLevPress', 'dOmega', 'UWinds']",0.1639344262295082
"['dQV', 'SeaLevPress', 'dOmega', 'dVWinds']",0.21875
"['dQV', 'SeaLevPress', 'dOmega', 'dSeaLevPress']",0.16129032258064518
"['dQV', 'SeaLevPress', 'dOmega', 'dAirTemp']",0.13793103448275862
"['dQV', 'SeaLevPress', 'dOmega', 'dUWinds']",0.21875
"['dQV', 'SeaLevPress', 'dOmega', 'VWinds']",0.25806451612903225
"['dQV', 'SeaLevPress', 'AirTemp', 'UWinds']",0.037037037037037035
"['dQV', 'SeaLevPress', 'AirTemp', 'dVWinds']",0.06896551724137931
"['dQV', 'SeaLevPress', 'AirTemp', 'dAirTemp']",0.07407407407407407
"['dQV', 'SeaLevPress', 'AirTemp', 'dUWinds']",0.037037037037037035
"['dQV', 'SeaLevPress', 'AirTemp', 'VWinds']",0.03773584905660378
"['dQV', 'SeaLevPress', 'dLat', 'dLon']",0.037037037037037035
"['dQV', 'SeaLevPress', 'dLat', 'dAirTemp']",0.037037037037037035
"['dQV', 'SeaLevPress', 'UWinds', 'dVWinds']",0.1311475409836066
"['dQV', 'SeaLevPress', 'UWinds', 'dSeaLevPress']",0.03773584905660378
"['dQV', 'SeaLevPress', 'UWinds', 'dAirTemp']",0.07407407407407407
"['dQV', 'SeaLevPress', 'UWinds', 'dUWinds']",0.03773584905660378
"['dQV', 'SeaLevPress', 'UWinds', 'VWinds']",0.1090909090909091
"['dQV', 'SeaLevPress', 'dVWinds', 'dSeaLevPress']",0.10526315789473685
"['dQV', 'SeaLevPress', 'dVWinds', 'dAirTemp']",0.13793103448275862
"['dQV', 'SeaLevPress', 'dVWinds', 'dUWinds']",0.16949152542372883
"['dQV', 'SeaLevPress', 'dVWinds', 'VWinds']",0.16666666666666669
"['dQV', 'SeaLevPress', 'dSeaLevPress', 'dAirTemp']",0.03636363636363637
"['dQV', 'SeaLevPress', 'dSeaLevPress', 'dUWinds']",0.07272727272727274
"['dQV', 'SeaLevPress', 'dSeaLevPress', 'VWinds']",0.037037037037037035
"['dQV', 'SeaLevPress', 'dAirTemp', 'dUWinds']",0.03773584905660378
"['dQV', 'SeaLevPress', 'dAirTemp', 'VWinds']",0.07407407407407407
"['dQV', 'SeaLevPress', 'dUWinds', 'VWinds']",0.037037037037037035
"['dQV', 'dOmega', 'AirTemp', 'dLat']",0.21875
"['dQV', 'dOmega', 'AirTemp', 'dLon']",0.10526315789473685
"['dQV', 'dOmega', 'AirTemp', 'UWinds']",0.16666666666666669
"['dQV', 'dOmega', 'AirTemp', 'dVWinds']",0.1875
"['dQV', 'dOmega', 'AirTemp', 'dSeaLevPress']",0.15873015873015872
"['dQV', 'dOmega', 'AirTemp', 'dAirTemp']",0.13559322033898308
"['dQV', 'dOmega', 'AirTemp', 'dUWinds']",0.21212121212121213
"['dQV', 'dOmega', 'AirTemp', 'VWinds']",0.16129032258064518
"['dQV', 'dOmega', 'dLat', 'dLon']",0.13793103448275862
"['dQV', 'dOmega', 'dLat', 'UWinds']",0.19672131147540986
"['dQV', 'dOmega', 'dLat', 'dVWinds']",0.1935483870967742
"['dQV', 'dOmega', 'dLat', 'dSeaLevPress']",0.19047619047619047
"['dQV', 'dOmega', 'dLat', 'dAirTemp']",0.19672131147540986
"['dQV', 'dOmega', 'dLat', 'dUWinds']",0.2153846153846154
"['dQV', 'dOmega', 'dLat', 'VWinds']",0.1935483870967742
"['dQV', 'dOmega', 'dLon', 'UWinds']",0.10526315789473685
"['dQV', 'dOmega', 'dLon', 'dVWinds']",0.10526315789473685
"['dQV', 'dOmega', 'dLon', 'dSeaLevPress']",0.10526315789473685
"['dQV', 'dOmega', 'dLon', 'dAirTemp']",0.13793103448275862
"['dQV', 'dOmega', 'dLon', 'dUWinds']",0.10526315789473685
"['dQV', 'dOmega', 'dLon', 'VWinds']",0.10526315789473685
"['dQV', 'dOmega', 'UWinds', 'dVWinds']",0.23529411764705882
"['dQV', 'dOmega', 'UWinds', 'dSeaLevPress']",0.18181818181818182
"['dQV', 'dOmega', 'UWinds', 'dAirTemp']",0.13333333333333336
"['dQV', 'dOmega', 'UWinds', 'dUWinds']",0.1875
"['dQV', 'dOmega', 'UWinds', 'VWinds']",0.25
"['dQV', 'dOmega', 'dVWinds', 'dSeaLevPress']",0.1875
"['dQV', 'dOmega', 'dVWinds', 'dAirTemp']",0.19672131147540986
"['dQV', 'dOmega', 'dVWinds', 'dUWinds']",0.2608695652173913
"['dQV', 'dOmega', 'dVWinds', 'VWinds']",0.24615384615384617
"['dQV', 'dOmega', 'dSeaLevPress', 'dAirTemp']",0.13333333333333336
"['dQV', 'dOmega', 'dSeaLevPress', 'dUWinds']",0.1875
"['dQV', 'dOmega', 'dSeaLevPress', 'VWinds']",0.24615384615384617
"['dQV', 'dOmega', 'dAirTemp', 'dUWinds']",0.1875
"['dQV', 'dOmega', 'dAirTemp', 'VWinds']",0.16666666666666669
"['dQV', 'dOmega', 'dUWinds', 'VWinds']",0.1875
"['dQV', 'AirTemp', 'dLat', 'dLon']",0.03636363636363637
"['dQV', 'AirTemp', 'UWinds', 'dVWinds']",0.07017543859649124
"['dQV', 'AirTemp', 'UWinds', 'dUWinds']",0.03773584905660378
"['dQV', 'AirTemp', 'dVWinds', 'dSeaLevPress']",0.07142857142857144
"['dQV', 'AirTemp', 'dVWinds', 'dAirTemp']",0.07142857142857144
"['dQV', 'AirTemp', 'dVWinds', 'dUWinds']",0.13793103448275862
"['dQV', 'AirTemp', 'dVWinds', 'VWinds']",0.10714285714285714
"['dQV', 'AirTemp', 'dSeaLevPress', 'dUWinds']",0.03773584905660378
"['dQV', 'AirTemp', 'dAirTemp', 'dUWinds']",0.03773584905660378
"['dQV', 'AirTemp', 'dAirTemp', 'VWinds']",0.037037037037037035
"['dQV', 'dLat', 'dLon', 'dAirTemp']",0.03636363636363637
"['dQV', 'UWinds', 'dVWinds', 'dSeaLevPress']",0.1311475409836066
"['dQV', 'UWinds', 'dVWinds', 'dAirTemp']",0.10526315789473685
"['dQV', 'UWinds', 'dVWinds', 'dUWinds']",0.15873015873015872
"['dQV', 'UWinds', 'dVWinds', 'VWinds']",0.2153846153846154
"['dQV', 'UWinds', 'dSeaLevPress', 'dUWinds']",0.037037037037037035
"['dQV', 'UWinds', 'dAirTemp', 'dUWinds']",0.03773584905660378
"['dQV', 'UWinds', 'dAirTemp', 'VWinds']",0.037037037037037035
"['dQV', 'dVWinds', 'dSeaLevPress', 'dAirTemp']",0.07017543859649124
